GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;1 1;pañcapañcasaṁkhyāvacchinnāḥ samudāyāḥ pañcakā |;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;2 1;tuśabdaḥ saṁkṣepavistāraparijñānayoḥ tulyaphalatvam |;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;3 1;vijñeyā viśeṣeṇa jñātavyāḥ punaḥ punar abhyāsena |;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;4 1;anuṣṭhānāśaktasyānyathā hi surāpānasamaṁ pātakaṁ syād |;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;5 1;gaṇaśabdaḥ samuccayavācī ||;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;6 1;caśabdaḥ samuccayena kevalam aṣṭa pañcakā vijñeyā gaṇaś |;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;7 1;eka ity anantaroktāṣṭasaṁkhyāśaṅkānirākaraṇārtham ||;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;8 1;trisaṁkhyāvacchinnaḥ samudāyaḥ trikaḥ ||;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;9 1;sa eva ātmā svabhāvo yasya bhaikṣādivṛttigaṇasya sa |;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;10 1;evam ete nava gaṇā jñeyatvonoddiṣṭāḥ ||;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;11 1;yas tān samyag avadhārayati so .vaśyaṁ duḥkhāntaṁ |;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;12 1;kutaḥ punar etan niścīyata iti ||;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;13 1;niścīyate yasmāt sarvair eva paramayogibhiḥ vettā |;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;14 1;vida jñāne ||;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;15 1;tasya vediteti prāpte chandobhaṅgaparihārārthaṁ |;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;16 1;athavā vicāraṇe tasya vetteti bhavati ||;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;17 1;vettā vicārayitā ||;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;18 1;navagaṇānām iti bahuvacane prāpte |;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;19 1;nandimahākālādiṣv api gaṇaśabdo dṛṣṭaḥ |;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;20 1;asya anantaroddiṣṭasya lābhādikasyety arthaḥ ||;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;21 1;suparīkṣitaṁ brāhmaṇaṁ dīkṣāviśeṣeṇa |;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;22 1;sa ca tajjñair mukhyata eva gurur ucyate ||;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;23 1;gurur ācāryaḥ śraddhāvatām āśramiṇāṁ |;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;24 1;athavā anyathā kārikāsambandhaḥ pradarśyate ||;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;25 1;dvividhaḥ khalv atra brāhmaṇo .pavargagantā śrūyate |;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;26 1;tatreha darśane yaḥ sādhakaḥ sann apavargaṁ gantum |;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;27 1;śāstraṁ śrutvācāryopadeśamātrād vā vidhyādisvarūpaṁ |;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;28 1;yas tv ācāryaḥ sann apavargam gantum icchati tena kiṁ |;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;29 1;pañcakās tv aṣṭa vijñeyā gaṇaś caikas trikātmakaḥ iti ||;Ratnaṭīkā GaṇaKārṬīkā zu GaṇaKār, 1.1: 1 6;caśabdaḥ samuccayena kevalam aṣṭa pañcakā vijñeyā gaṇaś ;PARTLY;+ tu - kevalam;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;30 1;tuśabdaḥ samastasūtrasūtrāvayavānām |;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;31 1;śeṣas tv avayavārthaḥ pūrvavat ||;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;32 1;kathaṁ punar etat gamyate ||;Pañcārthabhāṣya PABh zu PāśupSūtra, 5, 5: 127 5;āha atha kathaṁ punaretad gamyate ||;GOOD;;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;33 1;duḥkhanimittam ācāryatvam ātmana icchatā navagaṇā |;
GaṇaKārṬīkā zu GaṇaKār, 1.1: 1;34 1;yasmāt ||;
GaṇaKārṬīkā zu GaṇaKār, 1.2: 2;1 1;evaṁ cānuṣṭhānābhiniveśāsamartho .pi yadi śraddhānvito |;
GaṇaKārṬīkā zu GaṇaKār, 1.2: 2;2 1;yas tv āgamārthajñānamātreṇa tuṣṭaḥ san |;
GaṇaKārṬīkā zu GaṇaKār, 1.2: 2;3 1;gaṇasvarūpaṁ tarhi vācyam ||;
GaṇaKārṬīkā zu GaṇaKār, 1.2: 2;4 1;ke .ṣṭa pañcakāḥ kaś ca trikātmako gaṇaḥ ity ata āha ||;
